account_id,customer_id,branch_id,account_type,account_status,open_date,close_date,balance,currency,interest_rate,overdraft_limit,monthly_fee,account_number
ACC1604722,CUST001808,BR049,Business,ACTIVE,12-10-2003,06-08-21,,$,0.6919,,5,855788604020
ACC5456008,CUST002883,BR032,BUSINESS,Inactive,19/09/2018,,1024.49,EUR,5.2256,500,25,498128736075
ACC2951599,CUST000906,BR038,Business,Inactive,"February 08, 2012",2016-07-12,10007.88,EUR,4.184,100,10,574980817216
ACC4011703,CUST002943,BR002,Money Market,Active,99/99/9999,,848.73,US Dollar,1.1142,,15,488453083844
ACC5672568,CUST001705,BR043,MM,Open,31/10/2007,,6338.02,US Dollar,4.2265,1000,5,563482010422
ACC9199829,CUST002872,BR023,Savings,active,16-10-2018,,13605.51,EUR,0.6197,250,25,642346236643
ACC1340745,CUST004580,BR028,CHECKING,N/A,09/20/2010,,5194.49,US Dollar,1.2313,250,12,005853778511
ACC7204728,CUST000648,BR037,svgs,N/A,01-12-2005,,19767.48,EUR,1.0588,100,15,397870378196
ACC3150079,CUST002786,,Biz,active,2013-02-09,,4211.32,$,,250,5,106562475705
ACC5069878,CUST000956,BR028,savings,active,"May 31, 2016",,980.84,,0.3163,100,12,109553720870
ACC5058288,CUST001372,BR013,business,Open,06-05-2020,,911.72,US Dollar,0.4583,1000,10,708526526534
ACC4203437,CUST004234,BR001,Business,Frozen,99/99/9999,,USD 1569.59,usd,4.2642,100,10,527549867205
ACC2295456,CUST004501,BR003,SAVINGS,Closed,"September 22, 2019",,28.62,GBP,0.4309,1000,12,985487038115
ACC5570143,CUST004171,BR047,Money Mkt,Suspended,20-05-2004,,4579.02,US Dollar,1.106,100,5,803539927940
ACC3776695,CUST004692,BR029,Savings,closed,05-02-25,,1251.55,USD,3.984,1000,12,054590051637
ACC3913493,CUST001916,BR009,Business,Open,2019-12-12,,6753.56,,1.1909,1000,25,933536490266
ACC1384616,CUST003942,BR035,SAVINGS,open,24/08/2016,,1779.98,EUR,0.1583,100,15,810980812212
ACC4424769,CUST001014,BR008,Business,Closed,28-08-2018,"September 17, 2019",USD 2615.37,USD ,0.3992,USD 100.00,0,114455113265
ACC8171262,CUST004453,BR019,Buisness,active,26/02/2002,,13489.15,EUR,1.14,250,12,843444087904
ACC1138353,CUST002149,BR026,Checking,ACTIVE,"June 29, 2002",,1109.2,usd,5.1906,100,5,385848379065
ACC2547514,CUST003702,BR046,Business,Open,03/11/2015,,5109.82,usd,2.6153,500,10,680539887251
ACC1211904,CUST000310,BR026,MoneyMarket,CLOSED,24/05/2006,,"5627,91",US Dollar,0.7511,0,12,360176153451
ACC1458294,CUST002455,BR027,Money Market,open,"May 20, 2014",,998.97,US Dollar,2.8011,250,10,516870073198
ACC4891838,CUST000755,BR008,Savings,Suspended,"December 31, 2007",,2780.57,,4.07,250,15,254996587922
ACC4030304,CUST000860,BR009,Checking,Active,99/99/9999,,1724.37,USD,0.1543,USD 1000.00,5,733746354811
ACC9355013,CUST001229,BR022,Savings,Active,07/21/2013,08/25/2020,5911.99,usd,3.4234,100,5,852282015254
ACC2468913,CUST001214,BR045,savings,N/A,13/09/2011,,3896.56,$,0.7495,1000,0,716155931288
ACC1816849,CUST001376,BR011,Savngs,N/A,15-08-30,,2584.93,EUR,2.722,500,5,734096584172
ACC1911026,CUST002423,BR033,Chequing,Frozen,NULL,,,usd,4.6722,250,25,997008528363
ACC8896104,CUST000113,BR015,Business,Active,00-11-13,,,usd,0.9876,250,25,633723413897
ACC5948925,CUST002180,BR032,MoneyMarket,CLOSED,NULL,,5603.55,GBP,0.5443,,15,179466942775
ACC7556932,CUST000584,BR026,CHECKING,closed,2013-09-18,02/12/2016,8021.03,usd,4.1629,,12,961290039011
ACC8120017,CUST000689,BR041,Checking,Open,10/23/2016,2022-09-28,8435.37,US Dollar,0.1605,,5,163039367574
ACC7236991,CUST004570,BR018,Money Market,active,"June 15, 2007",20-12-25,6123.87,EUR,,250,0,950309658894
ACC2812620,CUST004583,BR038,Saving Acct,active,18/07/2011,,USD 2097.09,$,3.4543,0,15,628008904449
ACC7673395,CUST000182,BR028,Money Market,closed,2017-01-19,,16027.1,USD,4.6687,1000,10,254627432020
ACC6952597,CUST002918,BR048,Money Mkt,N/A,23/05/2020,,1909.52,EUR,4.6378,"$1,000.00",5,017138697271
ACC3954923,CUST000121,BR016,Current Acct,Suspended,,08-01-2021,4071.36,US Dollar,3.8354,500,25,306590602776
ACC2303374,CUST002648,BR016,Money Market,CLOSED,2020-05-15,,702.53,usd,2.8633,500,0,961437603384
ACC6626368,CUST003108,BR027,Business,Open,2013-05-11,,"$15,738.89",USD,3.9914,1000,5,070163264825
ACC2368991,CUST001259,BR022,MoneyMarket,Suspended,22/12/2017,,4869.39,,0.7606,250,0,505979668157
ACC8470662,CUST000374,BR024,Checking,N/A,"May 13, 2022","June 26, 2023",5599.59,$,3.0579,100,5,437436882762
ACC9294341,CUST000924,BR033,Money Market,closed,"August 03, 2002",,272.16,USD,2.0315,250,10,296828157978
ACC6023171,CUST002514,BR022,Business,N/A,08/02/2013,,5765.84,,2.2731,USD 100.00,12,702976339559
ACC5538288,CUST000561,BR005,BUSINESS,CLOSED,03-06-20,2018-10-30,5961.71,USD,4.8702,0,10,535400677199
ACC3011088,CUST002208,BR014,svgs,Frozen,02-06-17,,4456.2,GBP,3.0518,250,25,813145788056
ACC5582165,CUST003719,BR040,Business,open,17-04-2019,,1380.73,USD ,0.7517,,5,367409311313
ACC5656955,CUST004033,BR027,Checking,Inactive,10-08-2001,,"$2,690.95",EUR,2.9735,1000,12,524750025777
ACC7695973,CUST002361,BR050,Money Market,active,11-07-07,,468.09,USD ,4.9567,500,10,925995563866
ACC8846786,CUST004061,BR036,Money Market,Suspended,2006-04-19,"December 23, 2008",2551.51,GBP,5.1987,100,10,299706361514
ACC7506043,,BR042,Money Market,ACTIVE,21/08/2016,"September 03, 2019",1117.92,USD,,0,15,709351683673
ACC3838056,CUST001598,BR041,Saving Acct,closed,"September 19, 2019",,1717.58,USD ,4.4171,,5,725822713012
ACC8982208,CUST004697,BR016,Biz,CLOSED,,,709.82,$,5.4456,$0.00,5,093063337108
ACC8701026,CUST004482,BR046,Money Market,Active,02/14/2001,,1045.74,$,,0,25,683646144632
ACC8605439,CUST002986,BR015,Checking,open,01/08/2022,2023-01-19,"318,64",GBP,2.4372,100,0,034739350276
ACC8150772,,BR006,Business,Closed,10-10-2007,2011-08-03,10097.99,US Dollar,1.2761,$250.00,5,857517691854
ACC1350226,CUST003797,BR029,MONEY MARKET,Open,99/99/9999,,3023.59,EUR,4.0964,250,10,618734986471
ACC3794172,CUST004217,BR001,Checking,Inactive,10-06-21,,2021.64,USD,1.5025,500,12,652635414083
ACC1652997,CUST004286,BR047,svgs,Frozen,2007-01-04,,3063.12,USD,0.3473,,0,021400790379
ACC9530379,CUST004779,BR022,Money Market,Inactive,"November 14, 2004",,,GBP,,100,0,814891185699
ACC2269891,CUST002819,BR042,Money Market,N/A,02-04-2003,,10197.97,,3.3971,0,5,551637146399
ACC2645523,CUST003847,BR049,Checking,Inactive,01/25/2004,,787.43,USD ,3.6646,1000,12,135921403638
ACC8842153,CUST000002,BR023,Chequing,Suspended,31-05-2001,,USD 1401.37,,1.64,500,25,677498739225
ACC3621614,CUST004937,BR035,checking,CLOSED,,,14883.85,USD,,,25,688357867129
ACC7562992,CUST002902,BR014,Business,ACTIVE,17-09-2001,,1855.72,USD ,4.3714,,25,148160340732
ACC7272718,CUST003595,,Business,Frozen,05/10/2006,,91.28,$,2.4299,500,15,765565821805
ACC1059477,CUST000346,,Savings,open,2005-05-05,,USD 639.00,GBP,3.8218,500,10,246789920381
ACC3759021,CUST001304,BR033,Money Market,N/A,,21-12-03,106.77,EUR,,250,5,470845436856
ACC7700070,CUST001724,BR039,svgs,Active,03/26/2021,07/04/2023,18390.06,US Dollar,,100,5,947467104403
ACC2548990,CUST000456,BR012,Business,Open,2006-07-04,,1307.75,USD ,0.5642,,5,617453266769
ACC7299471,CUST001465,BR029,Money Market,open,08-08-2002,,10284.09,,0.5163,1000,12,584345432442
ACC2582923,CUST004387,BR029,Checking,closed,2009-03-09,,21973.71,US Dollar,5.0311,500,5,406239801056
ACC3341587,CUST001876,BR013,svgs,Active,14-01-27,,3663.58,USD ,,1000,15,092689095579
ACC5175042,CUST000203,BR022,Savings,closed,2023-12-05,,135.04,EUR,1.5509,500,10,083392725223
ACC3885484,CUST004041,BR006,business acct,ACTIVE,2003-08-23,2017-12-11,340.45,GBP,3.3545,100,5,692395877806
ACC5192376,CUST000266,BR013,Checking,Open,"April 20, 2007",,2627.95,GBP,,0,0,677798447699
ACC3990014,CUST004585,BR037,CHK,Active,05-06-2002,,2084.66,GBP,4.7383,,15,593225039269
ACC4068148,CUST004595,BR015,Checking,Frozen,12/10/2005,,3727.42,$,1.4247,0,0,983090707419
ACC6322410,CUST000669,BR003,Business,Frozen,30/05/2008,,2311.05,$,1.3844,USD 500.00,10,756546650971
ACC7954504,CUST002553,BR030,Savings,open,22-11-22,,USD 10877.06,GBP,5.1171,250,25,387409405236
ACC2106242,CUST000818,BR020,Money Market,active,99/99/9999,,3060.63,,,0,10,201846354000
ACC3672868,CUST000538,BR028,Checking,Frozen,03/02/2011,,4733.1,GBP,3.615,250,5,665348928576
ACC5423527,CUST000526,BR021,Biz,Inactive,07/02/2017,,9072.17,USD ,5.0311,1000,12,611787008479
ACC3578846,CUST004639,BR024,money market,open,2008-12-21,,635.38,,1.2291,,5,133219469035
ACC8588817,CUST003912,BR015,check,N/A,05/06/2017,03/01/2020,1044.08,USD ,,1000,12,001422272923
ACC8028693,CUST004947,BR006,Money Market,closed,12/21/2018,,454.1,usd,2.3265,,15,040699106790
ACC8694108,CUST000891,BR018,Business,ACTIVE,2006-07-28,,601.61,US Dollar,0.6681,0,12,861109678948
ACC6718529,CUST001119,BR017,Biz,Frozen,NULL,,2874.55,GBP,,1000,5,024177797084
ACC9864260,CUST004322,BR013,Checking,Open,07/10/2007,,1549.59,GBP,2.1479,100,0,830231347967
ACC6601635,CUST001916,BR035,Checking,Closed,07-09-12,,2200.85,,3.2326,USD 0.00,10,715988674208
ACC4950588,CUST001010,BR036,Checking,Suspended,30/12/2016,,16179.89,EUR,0.3956,500,25,314930427381
ACC5832279,CUST003455,BR028,Buisness,closed,NULL,,681.75,usd,0.9059,100,15,015212448003
ACC6743570,CUST001997,BR024,Checking,Inactive,99/99/9999,,3113.18,US Dollar,5.0066,500,25,866105206258
ACC4076761,CUST004375,BR028,money mkt,Frozen,25-05-2015,,USD 416.43,GBP,0.0998,500,10,803008532123
ACC4442355,CUST003018,BR036,money market,Closed,20/04/2018,,1533.81,,2.6684,0,12,058865937039
ACC2704762,,BR022,Saving,closed,02-03-30,,"2999,09",$,3.5895,1000,10,447964520354
ACC5013240,CUST003060,BR042,Saving Acct,ACTIVE,09-11-22,,11722.16,US Dollar,1.3843,,25,807265023351
ACC4215136,CUST002572,BR041,Buisness,closed,NULL,,1985.25,USD,4.192,1000,0,169521777277
ACC4292350,CUST000990,BR032,Current Acct,closed,05/14/2020,,268.44,US Dollar,4.7961,0,12,082068991815
ACC4748600,CUST002096,,Buisness,open,"December 08, 2019",,1965.15,US Dollar,5.0189,,15,333118182974
ACC3421318,CUST002109,BR044,svgs,Suspended,02/02/2002,,630.08,,4.4033,500,25,263073735095
ACC5749158,CUST003533,BR001,Money Market,closed,20-10-22,,1045.41,usd,3.178,USD 250.00,12,464452268965
ACC6972974,CUST002525,BR021,Business,CLOSED,"March 27, 2013",,"3850,29",USD ,2.7649,,12,534303566478
ACC5496657,CUST001902,BR045,Business,ACTIVE,03/07/2018,,279.22,USD,1.3047,1000,15,260492136021
ACC7202556,CUST000230,BR012,MONEY MARKET,Open,21-08-2008,,"$2,499.89",US Dollar,1.1857,500,12,595735837701
ACC3776715,CUST003383,BR014,Money Market,active,11-11-2016,2017-07-12,3760.92,EUR,2.9668,1000,15,364522932333
ACC6254748,CUST001790,BR029,Business,Active,22-10-2001,99/99/9999,2191.75,usd,0.1143,250,5,566193724814
ACC6289100,CUST001110,BR011,CHECKING,Frozen,99/99/9999,,77.25,GBP,5.4164,500,25,826180115882
ACC9994036,CUST002800,BR029,Money Market,Open,2001-01-11,,16939.77,GBP,4.216,0,0,997837641472
ACC5030459,CUST004732,BR035,Business,Open,99/99/9999,26-09-2019,,USD,3.1771,USD 100.00,0,386361351062
ACC3981067,CUST003568,BR021,Chequing,Open,31/12/2011,,"$6,030.72",USD,,500,5,312049407082
ACC8973137,CUST003516,BR019,Savings,Suspended,2006-01-23,,"$1,576.00",USD ,3.6801,250,0,240851889637
ACC8680946,CUST001059,BR017,Chequing,Suspended,16-06-21,,2577.56,usd,0.654,500,0,158482322238
ACC8145326,CUST003013,BR047,Checking,Frozen,2016-01-17,,1967.12,USD ,4.3712,250,15,105805581990
ACC6349862,CUST001009,BR011,SAVINGS,ACTIVE,14-07-08,,1677.48,USD ,0.9014,500,0,405908574575
ACC8188921,,BR019,Money Market,Open,08-09-2002,,88.37,$,5.0362,500,5,576157640510
ACC3374552,CUST003024,BR027,Money Market,closed,01/11/2021,,1785.28,USD,0.1865,250,25,890359924007
ACC4145006,CUST003610,BR030,Money Mkt,ACTIVE,30/03/2017,,8810.6,US Dollar,3.7607,250,5,257892994841
ACC4765905,CUST004172,BR004,Money Market,closed,,,4689.81,USD,2.5196,100,15,585452190268
ACC3232608,CUST003654,BR048,Money Market,open,04/17/2001,,628.59,EUR,0.1894,100,10,393946664999
ACC9407663,CUST004201,BR033,Business,ACTIVE,"July 25, 2013",,3577.68,$,1.8446,1000,25,789902126280
ACC3721244,CUST001241,BR012,Checking,Suspended,06/07/2023,,8911.06,USD ,4.7557,0,12,157183731788
ACC3341254,CUST002912,BR018,Money Market,active,26/08/2014,,4816.35,,0.9252,500,10,947400638645
ACC2948154,CUST004151,BR023,BUSINESS,N/A,"November 15, 2005",10/03/2017,643.89,,0.3063,1000,25,300087975792
ACC2374884,CUST002326,BR028,Business,ACTIVE,04-07-2007,2007-10-09,8094.74,EUR,5.1147,,0,295701629401
ACC7112969,CUST003369,BR021,Business,closed,07-10-2018,,1435.53,US Dollar,2.6876,1000,0,086143721628
ACC8596023,CUST001215,BR042,BUSINESS,ACTIVE,"March 15, 2005",,2421.1,usd,1.973,25000,15,735938481579
ACC6760993,,BR035,Business,Open,,,2987.4,USD ,4.9962,0,5,838353872904
ACC8243715,CUST004031,BR009,Business,Suspended,16-11-2006,,7602.01,,3.1297,1000,0,764383798768
ACC9025743,CUST002893,BR025,Savings,closed,13-09-24,,10729.97,usd,4.812,1000,25,912147585400
ACC4988627,CUST002555,BR023,CHK,ACTIVE,05/13/2021,,10617.25,GBP,1.8077,1000,25,841813008684
ACC2887554,CUST004196,BR041,Business,Open,2004-11-25,,31.94,US Dollar,1.1449,,0,482917396051
ACC7410131,CUST000892,BR017,BUSINESS,Active,NULL,,10198.47,GBP,0.5822,250,25,131580124168
ACC5622327,CUST003092,BR016,Savings,Open,,,22369.0,,2.2461,,15,655436637285
ACC2893399,CUST004973,BR026,Business,CLOSED,2014-04-14,,1235.75,$,2.6532,,0,403577430539
ACC2529439,CUST000864,BR037,MoneyMarket,CLOSED,2014-05-10,,2894.33,EUR,0.8683,1000,5,895339486405
ACC1616734,CUST002061,BR028,Business,ACTIVE,25-05-2012,,2615.13,USD ,4.3744,500,25,121701801240
ACC1314222,CUST001012,BR014,money market,CLOSED,06/15/2009,,3712.54,,3.1212,,0,284667144502
ACC8725894,CUST004000,BR043,check,active,10-08-17,,2611.45,US Dollar,0.4203,100,12,001960399425
ACC5226236,CUST003294,BR018,Savings,Open,02/29/2008,,10895.24,USD,4.4013,100,5,585318725529
ACC4106094,CUST001564,BR011,BUS,closed,11-08-2017,,1100.64,EUR,5.4009,0,15,071212633045
ACC8347046,CUST000615,BR035,business acct,Open,18-08-24,"November 20, 2022",1280.96,USD ,0.0865,,5,116447929859
ACC2235123,CUST003796,BR004,Savings,ACTIVE,26/04/2000,,10139.98,usd,2.2798,1000,0,901643321315
ACC8278316,CUST002605,BR021,Business,Suspended,28/06/2016,,,GBP,3.2399,1000,12,997089993080
ACC8747791,CUST003815,BR012,money mkt,ACTIVE,"June 19, 2023",,"3761,93",US Dollar,4.5483,250,0,895739806140
ACC8982859,,BR010,Checking,Frozen,07-10-2007,,4579.5,USD ,2.0222,500,0,537059871695
ACC9316801,CUST003321,BR044,Savings,ACTIVE,01-03-06,,2817.17,,4.8781,,0,855476571472
ACC3556932,CUST002835,BR040,Savings,Frozen,06-11-2001,2020-07-11,4739.71,EUR,4.7998,100,10,351446760690
ACC6974301,CUST000721,BR010,Buisness,N/A,09/12/2006,,758.62,$,2.2874,250,15,121637468215
ACC8103936,CUST002705,BR022,Money Mkt,Open,02/24/2012,2015-11-30,7659.3,US Dollar,5.1912,500,15,353901417835
ACC5123303,CUST003440,BR006,Buisness,Inactive,01/07/2018,,603.41,$,0.4856,1000,10,339509439059
ACC1842630,CUST001094,BR037,Money Market,Frozen,2000-08-13,,2048.72,EUR,1.8645,500,0,762295736262
ACC1235856,CUST001451,BR020,Biz,Suspended,14-02-2006,,$312.96,usd,3.2099,500,15,084408834719
ACC3059037,CUST000116,BR014,business,closed,99/99/9999,,3151.69,GBP,1.0903,250,5,324805343849
ACC5806328,CUST003769,BR024,chk,CLOSED,"October 10, 2010",,4431.57,USD ,3.9009,100,25,475537491772
ACC1986309,CUST004266,,Money Market,CLOSED,2009-12-07,,11335.93,GBP,4.5843,250,0,871868332031
ACC1353971,CUST001666,BR002,MoneyMarket,CLOSED,10/01/2013,,5378.1,GBP,1.195,250,25,002468494356
ACC3435596,CUST003411,BR016,Business,Inactive,09-05-26,,3115.72,,5.1626,500,10,654747035508
ACC5922858,CUST004998,BR028,Business,CLOSED,09/09/2000,,10789.45,,5.2261,0,12,606183952869
ACC8188400,CUST000788,BR021,Savings,N/A,"March 17, 2010",,2603.7,EUR,3.9469,500,15,871898190314
ACC8436402,CUST004790,BR037,Current Acct,open,2022-11-17,,3294.9,USD ,5.0167,100,5,964456587091
ACC8255531,CUST002052,BR047,Savngs,open,11/01/2022,28-12-2023,3626.34,US Dollar,4.3426,500,15,750952332215
ACC7981327,CUST001639,BR048,SAV,Closed,00-05-06,,2110.39,,1.3808,250,10,194975883777
ACC5539232,,BR002,money market,open,13/06/2004,,,USD ,1.4942,0,25,395199970659
ACC7737076,CUST004377,BR013,Checking,active,99/99/9999,,,USD ,5.3189,250,10,203026108665
ACC7316365,CUST003873,,SAVINGS,ACTIVE,09-01-2020,25/05/2022,3237.31,USD ,5.4806,500,5,394119643734
ACC3194887,CUST001864,BR002,MoneyMarket,closed,2004-06-18,,"$5,123.89",USD,1.5418,$100.00,12,124462281266
ACC7846607,CUST004067,BR004,Money Market,Suspended,"December 20, 2014",,9372.64,USD ,3.6427,1000,10,856274599301
ACC3658917,CUST004914,BR040,CHECKING,Suspended,12/19/2000,,8613.85,,1.816,0,5,228625533401
ACC8926255,CUST001919,BR008,Business,ACTIVE,00-01-22,,2843.13,$,4.2515,100,25,193994506562
ACC8245311,CUST003033,BR026,Savings,Inactive,22-10-2018,,4121.89,usd,3.5084,,12,771533560597
ACC9570031,CUST001517,BR003,CHECKING,active,30-05-2006,,2005.07,USD ,5.0036,1000,10,681020468136
ACC4545286,CUST002794,BR050,MM,CLOSED,99/99/9999,11-05-09,2525.78,usd,4.2653,500,15,539075482304
ACC8131147,CUST001297,BR009,Business,ACTIVE,10-07-2023,,9469.17,USD ,5.0004,1000,25,213039975295
ACC1309549,CUST002758,BR002,Money Market,N/A,07/19/2001,,10677.47,usd,3.4111,0,5,884288543369
ACC7945505,CUST003474,BR039,savings,Active,"February 02, 2018",,9030.98,$,5.0921,,5,303229966059
ACC5241748,CUST003248,BR039,Savngs,CLOSED,"February 13, 2023",,595.72,$,1.3773,250,10,743332924757
ACC3277612,CUST001440,BR037,MoneyMarket,Open,03/31/2003,,7590.72,US Dollar,2.4848,250,25,496708672212
ACC1757056,CUST001847,BR033,chk,CLOSED,2005-04-14,,11854.12,EUR,3.7574,0,10,255807927607
ACC3708221,CUST003739,BR034,Money Market,CLOSED,"November 30, 2000",,1792.97,usd,3.0673,100,10,082698820111
ACC6531323,CUST003786,BR012,sav,ACTIVE,29-09-2019,,2924.61,,3.4785,500,25,336118266305
ACC1650813,CUST003790,BR027,Biz,active,08/07/2007,,"$6,040.09",EUR,3.6306,0,25,875044206600
ACC6569914,CUST002792,BR012,CHK,CLOSED,03-06-04,,3302.86,,5.285,1000,10,886009590398
ACC1014081,CUST004192,BR004,check,open,19-06-2012,,20133.68,US Dollar,3.0608,250,25,177679117168
ACC3150819,CUST001607,BR025,MONEY MARKET,Frozen,"July 08, 2010",,USD 2433.12,USD ,3.6763,100,12,745717873350
ACC6168084,CUST000938,BR006,Checking,closed,04/05/2021,2023-04-21,5006.25,usd,0.7998,100,15,026688126202
ACC9527730,CUST000192,BR015,Business,Inactive,03-12-14,2012-08-19,6292.25,USD,,250,12,375495105562
ACC2068555,CUST001999,BR033,Business,active,04/01/2002,,272567.0,US Dollar,3.5872,0,0,909790507428
ACC8510421,CUST003306,BR045,Business,Closed,15/10/2013,,,US Dollar,2.4222,1000,12,433513254873
ACC8017921,CUST002558,BR030,savings,active,"August 31, 2007",,3159.99,EUR,0.5528,100,5,608015367935
ACC6493203,CUST000870,BR022,Savings,Active,25-07-2002,,2121.74,EUR,1.9133,1000,15,381722792347
ACC4438273,CUST001071,BR025,Savings,Closed,99/99/9999,,-45637.0,,1.5711,100,25,181236822865
ACC5106116,CUST003030,BR046,Savings,active,2023-02-07,,1999.63,USD,2.9098,100,15,768479476003
ACC1682414,CUST004680,BR041,Checking,Open,20-03-2008,,5296.08,usd,4.8984,USD 100.00,0,588274776155
ACC3704784,CUST002616,BR045,Money Market,Suspended,"February 26, 2002",,"$10,167.76",,2.5681,250,0,443625399712
ACC3875065,CUST001636,BR028,Savings,Active,"December 12, 2013",,USD 1159.70,GBP,1.9954,,15,612872056017
ACC2551007,CUST004265,BR033,Money Market,ACTIVE,"June 06, 2007",99/99/9999,1755.48,usd,0.3004,0,0,137608640574
ACC5830179,CUST004484,BR046,Money Market,Active,08/03/2018,,668.76,USD ,0.7784,0,25,700469549753
ACC5127067,CUST004897,BR037,Money Market,N/A,2001-02-19,01-03-05,4694.07,USD ,,100,12,102205076701
ACC9359173,CUST001712,BR035,savings,Suspended,07-09-02,,12894.39,usd,0.4231,0,10,850170372033
ACC7255412,CUST000514,BR028,Money Market,CLOSED,03/30/2019,,4097.2,GBP,5.0715,250,5,818422788724
ACC9686321,CUST003866,BR047,Checking,open,06/30/2010,,3839.68,US Dollar,3.2421,100,10,626722174138
ACC9726407,CUST003242,BR033,Savings,N/A,08/08/2009,,3225.17,US Dollar,1.7399,1000,5,028643097928
ACC5356000,CUST002129,BR049,business,Closed,,,USD 370.46,$,3.7276,1000,5,548201711469
ACC7661136,CUST004095,BR021,Money Market,closed,"October 04, 2001",,"$5,229.99",usd,1.0893,0,0,534439807120
ACC1997240,CUST002494,BR021,Business,open,NULL,,3685.71,GBP,3.7869,100,12,988774054959
ACC7833000,CUST004429,BR020,Checking,closed,2001-11-27,,4332.65,USD ,3.848,0,10,717079413983
ACC8900345,CUST004762,BR028,Checking,CLOSED,01/11/2009,,9163.06,EUR,1.6999,100,12,555737279968
ACC3012157,CUST000523,BR044,Checking,Suspended,99/99/9999,,6129.18,$,2.8312,500,5,189747526696
ACC4311720,CUST000013,BR023,Money Market,open,2001-12-04,,,usd,3.0189,500,10,527509014028
ACC5916532,CUST000245,BR012,Money Market,Closed,"January 31, 2003",,10479.27,EUR,2.0447,100,0,492169591653
ACC5615643,CUST001265,BR028,Checking,Closed,2017-02-06,,18394.75,,0.0223,0,12,772801933018
ACC3965242,CUST000384,BR026,Chequing,N/A,2023-05-25,,3482.24,USD ,1.2603,500,25,712543765233
ACC9463967,CUST002019,BR021,svgs,active,2014-08-28,,461.11,USD,4.9656,250,10,272048366367
ACC1212073,CUST000213,BR032,Checking,Closed,,,2458.3,EUR,0.9314,0,10,720863061062
ACC5018888,CUST004571,BR045,money mkt,CLOSED,06/07/2023,,6197.16,USD ,1.6189,,0,481492349383
ACC4598423,CUST003146,BR032,Biz,Active,2008-03-18,,112.47,,2.6603,100,12,791023333033
ACC2393958,CUST002239,BR030,Money Market,closed,28/05/2013,,234.28,usd,0.6196,500,12,331648493937
ACC2319870,CUST002196,BR048,Checking,active,00-01-12,,,US Dollar,1.1592,500,10,858351938130
ACC7848991,CUST004382,BR017,MM,Active,"May 29, 2011",,5252.71,$,5.3029,250,10,613139458826
ACC3340476,CUST003310,BR017,savings,Inactive,29-04-2020,,2781.93,USD ,1.9004,500,12,417041249346
ACC8016374,CUST000598,BR038,Business,active,10-10-2016,,1841.15,GBP,2.9409,500,0,002205135797
ACC6297565,CUST000985,BR003,Business,open,30/10/2002,,446.48,USD,,500,10,405593319596
